Customer_Id,Birth_Year,Education_Quallification,Marital_Status, Income ,No_of_Kids,No_of_Teens,Date_Of_Response,Recency(days),Amount_spent_on_Wines,Amount_spent_on_Fruits,Amount_spent_on_Meat_Products,Amount_spent_on_Fish_Products,Amount_spent_on_Sweet_Products,Amount_spent_on_Gold_Products,Purchases_with_Discount,Online_Purchases,Catalog_Purchases,Store_Purchases,Monthly_Web_Visits,Accepted_Cmp3,Accepted_Cmp4,Accepted_Cmp5,Accepted_Cmp1,Accepted_Cmp2,Response,Complain,Country
234,1979,Graduation,Divorced,"$15,287 ",1,0,10/10/2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,Spain
3202,1987,PhD,Married,"$51,563 ",0,0,10/1/2012,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,Saudi Arabia
1103,1976,postgraduate,Married,"$81,929 ",1,0,29/09/2012,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,1,0,Australia
610,1953,PhD,relationship,"$53,593 ",1,1,8/7/2012,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,Australia
4480,1973,postgraduate,Married,"$60,432 ",0,1,3/9/2014,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,Saudi Arabia
10660,1957,postgraduate,Married,"$66,726 ",1,1,1/12/2014,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,Spain
9353,1959,Graduation,Single,"$62,450 ",0,1,1/6/2014,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,India
4120,1975,postgraduate,Single,"$49,514 ",1,0,17/12/2013,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,India
2836,1972,PhD,Married,"$43,269 ",1,0,16/09/2013,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,Germany
9579,1959,PhD,Married,"$33,762 ",2,1,7/7/2013,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,Canada
5841,1966,Graduation,relationship,"$60,894 ",0,1,28/06/2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,Spain
3174,1959,Graduation,relationship,"$87,771 ",0,1,22/05/2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,Spain
5536,1959,Graduation,relationship,"$87,771 ",0,1,22/05/2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,Canada
2061,1955,Graduation,Married,"$50,737 ",0,1,5/11/2013,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,Spain
8477,1956,Graduation,Divorced,"$26,150 ",2,1,3/11/2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,Spain
640,1951,Graduation,Married,"$57,304 ",0,1,3/11/2013,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,Spain
3828,1951,Graduation,Married,"$71,107 ",0,1,17/02/2013,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,Spain
4093,1975,postgraduate,relationship,"$53,253 ",1,1,2/11/2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,Canada
8624,1958,Graduation,Married,"$81,320 ",0,0,2/6/2013,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,Saudi Arabia
2802,1992,postgraduate,Married,"$87,000 ",0,0,15/12/2012,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,Australia
368,1974,Graduation,Married,"$40,049 ",0,1,29/11/2012,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,India
3599,1970,Graduation,Married,"$63,684 ",0,1,26/11/2012,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,Spain
3389,1970,Graduation,Married,"$69,016 ",0,1,22/11/2012,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,Spain
10710,1979,Graduation,Married,"$7,500 ",0,1,29/08/2012,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,Spain
7118,1957,Graduation,Married,"$73,803 ",0,1,8/1/2012,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,1,0,Canada
4937,1973,postgraduate,Married,"$46,094 ",1,1,6/10/2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,Spain
1127,1973,PhD,Married,"$85,844 ",0,0,29/05/2014,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,Spain
833,1955,postgraduate,Married,"$38,452 ",1,1,30/03/2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,Spain
3565,1955,postgraduate,Married,"$38,452 ",1,1,30/03/2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,Spain
6086,1955,Graduation,Married,"$80,395 ",0,0,23/11/2013,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,Australia
1763,1988,Graduation,relationship,"$87,679 ",0,0,27/07/2013,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,0,Canada
4697,1949,postgraduate,Divorced,"$35,416 ",0,0,13/06/2013,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,Saudi Arabia
182,1946,PhD,relationship,"$44,124 ",0,1,5/11/2013,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,Spain
1165,1958,PhD,Single,"$50,729 ",1,1,5/2/2013,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,Saudi Arabia
5386,1953,Graduation,relationship,"$94,384 ",0,0,3/4/2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,Saudi Arabia
6024,1953,Graduation,relationship,"$94,384 ",0,0,3/4/2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,Spain
2678,1990,Graduation,Single,"$34,412 ",1,0,13/02/2013,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,Australia
5790,1985,Graduation,Married,"$31,158 ",1,0,27/01/2013,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,Spain
236,1951,Graduation,Married,"$34,838 ",1,1,19/01/2013,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,Canada
6001,1979,Graduation,Married,"$56,775 ",0,1,1/2/2013,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,Spain
6250,1949,PhD,Widow,"$54,356 ",0,1,19/11/2012,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0,Spain
1168,1978,PhD,Married,"$72,159 ",0,0,29/10/2012,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,Spain
10749,1991,Graduation,Single,"$8,028 ",0,0,18/09/2012,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,Spain
2926,1952,postgraduate,relationship,"$55,951 ",0,1,23/08/2012,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,Saudi Arabia
716,1949,PhD,relationship,"$67,911 ",0,1,22/05/2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,Spain
6544,1949,PhD,relationship,"$67,911 ",0,1,22/05/2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,Germany
4298,1973,PhD,relationship,"$20,427 ",1,0,24/03/2014,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,Spain
5823,1970,PhD,Single,"$32,303 ",0,1,3/8/2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,India
8375,1968,PhD,Married,"$55,954 ",0,1,3/3/2014,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,Australia
5723,1976,PhD,relationship,"$49,187 ",0,1,1/11/2014,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,Spain
5763,1972,postgraduate,relationship,"$49,854 ",1,0,11/10/2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,Canada
8727,1978,Graduation,Divorced,"$63,693 ",0,1,14/10/2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,Saudi Arabia
3056,1978,Graduation,Divorced,"$63,693 ",0,1,14/10/2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,Saudi Arabia
8442,1985,postgraduate,Married,"$19,510 ",2,0,9/4/2013,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,Canada
3712,1959,Graduation,Divorced,"$52,332 ",0,0,28/08/2013,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,India
10722,1973,Graduation,relationship,"$55,593 ",0,1,21/08/2013,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0,India
2406,1949,Graduation,relationship,"$54,591 ",0,1,8/5/2013,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,Australia
7313,1949,postgraduate,Widow,"$74,859 ",0,0,6/3/2013,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,Canada
2656,1971,Graduation,Divorced,"$40,851 ",1,1,21/02/2013,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,Canada
1993,1949,PhD,Married,"$58,607 ",0,1,23/12/2012,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0,United States
4136,1992,Basic,Single,"$7,500 ",1,0,12/3/2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,Spain
2928,1975,PhD,Single,"$52,614 ",0,1,12/1/2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,Spain
2920,1975,PhD,Single,"$52,614 ",0,1,12/1/2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,Montenegro
6661,1974,Graduation,Married,"$67,445 ",0,1,8/12/2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,Spain
5462,1974,Graduation,Married,"$67,445 ",0,1,8/12/2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,India
10897,1974,Graduation,Married,"$67,445 ",0,1,8/12/2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,Australia
10542,1968,PhD,Married,"$36,778 ",1,1,8/5/2012,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,Spain
5756,1983,Graduation,relationship,"$39,453 ",1,0,4/3/2014,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,Spain
3570,1969,PhD,relationship,"$42,731 ",1,0,21/10/2013,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,Saudi Arabia
1072,1965,PhD,Single,"$40,760 ",0,1,30/08/2013,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,Canada
9606,1965,PhD,Married,"$69,969 ",0,0,27/08/2013,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,0,Spain
2730,1955,Graduation,Single,"$80,317 ",0,0,20/08/2013,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,Canada
2995,1957,postgraduate,relationship,"$66,636 ",0,0,17/08/2013,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,Spain
8210,1975,postgraduate,Married,"$54,730 ",0,1,15/08/2013,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,Spain
773,1971,postgraduate,Divorced,"$42,835 ",1,1,30/06/2013,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,India
5272,1965,postgraduate,Married,"$53,843 ",0,1,27/06/2013,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,Saudi Arabia
5125,1960,Graduation,Married,"$79,530 ",0,0,17/05/2013,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,Spain
4391,1968,postgraduate,Divorced,"$63,841 ",0,1,21/04/2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,Saudi Arabia
6283,1968,postgraduate,Divorced,"$63,841 ",0,1,21/04/2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,Spain
3421,1968,postgraduate,Divorced,"$63,841 ",0,1,21/04/2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,Australia
5731,1983,postgraduate,Married,"$27,100 ",1,0,4/5/2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,Spain
7152,1983,postgraduate,Married,"$27,100 ",1,0,4/5/2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,Germany
3919,1976,postgraduate,Single,"$72,309 ",0,0,3/11/2013,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,1,0,Canada
6097,1959,Graduation,Single,"$50,664 ",1,1,16/01/2013,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,Saudi Arabia
5150,1979,Basic,Single,"$20,194 ",1,0,17/12/2012,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,Spain
10479,1975,PhD,Married,"$76,618 ",0,0,12/7/2012,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,Australia
5966,1974,PhD,Married,"$45,207 ",1,1,11/10/2012,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,Spain
3439,1972,Graduation,Married,"$56,721 ",1,1,31/10/2012,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,Spain
6609,1966,Graduation,Widow,"$27,038 ",0,0,18/09/2012,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,0,Saudi Arabia
5393,1977,Graduation,Single,"$23,763 ",1,0,8/7/2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,Spain
9014,1975,Graduation,Married,"$37,085 ",1,1,26/06/2014,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0,India
4050,1966,postgraduate,Married,"$49,605 ",0,0,21/06/2014,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,Canada
6862,1971,Graduation,Divorced,"$1,730 ",0,0,18/05/2014,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,Spain
8315,1995,Graduation,Single,"$34,824 ",0,0,26/03/2014,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,United States
5184,1995,Graduation,Single,"$34,824 ",0,0,26/03/2014,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,Spain
3643,1974,postgraduate,Married,"$63,206 ",0,0,20/03/2014,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,Canada
2589,1972,Graduation,Divorced,"$26,759 ",1,0,2/7/2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,Australia
4887,1976,PhD,Divorced,"$55,412 ",1,1,22/11/2013,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,Canada
10104,1974,Graduation,relationship,"$33,590 ",2,1,11/3/2013,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,Canada
3254,1971,Graduation,Married,"$70,886 ",1,0,14/10/2013,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,Spain
2004,1969,Graduation,Single,"$72,679 ",0,1,18/09/2013,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,Spain
6142,1943,postgraduate,Married,"$65,073 ",0,0,20/08/2013,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,0,1,Spain
8553,1965,Graduation,Married,"$44,300 ",1,1,23/06/2013,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,Spain
9805,1953,postgraduate,relationship,"$56,129 ",0,1,20/06/2013,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,Canada
849,1953,postgraduate,relationship,"$56,129 ",0,1,20/06/2013,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,Spain
1606,1971,Graduation,relationship,"$38,590 ",1,0,15/05/2013,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,Saudi Arabia
125,1958,postgraduate,relationship,"$53,083 ",1,1,15/05/2013,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,India
9305,1976,postgraduate,Single,"$79,689 ",0,0,5/12/2013,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,Spain
4706,1966,Graduation,Single,"$34,704 ",0,1,27/04/2013,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,Canada
4437,1962,Graduation,Married,"$65,316 ",1,1,24/04/2013,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,Spain
3081,1978,PhD,Married,"$41,014 ",1,0,22/04/2013,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,Spain
3536,1960,Graduation,relationship,"$19,740 ",0,1,24/03/2013,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,India
8686,1979,Basic,relationship,"$23,724 ",1,0,1/8/2013,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,Spain
9707,1969,PhD,Married,"$55,212 ",0,1,23/11/2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,Spain
10872,1969,PhD,Married,"$55,212 ",0,1,23/11/2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,Spain
9058,1955,Graduation,Widow,"$79,800 ",0,0,23/09/2012,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,1,0,Spain
4640,1967,Graduation,Divorced,"$70,647 ",0,1,21/09/2012,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,Saudi Arabia
2525,1974,PhD,Married,"$38,410 ",0,0,14/09/2012,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,0,Canada
9503,1980,Graduation,Single,"$28,071 ",0,0,29/08/2012,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,Spain
10704,1969,Graduation,Single,"$54,803 ",0,1,21/08/2012,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,Spain
2669,1993,Graduation,Single,"$74,293 ",0,0,5/4/2014,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,Spain
10037,1993,Graduation,Single,"$74,293 ",0,0,5/4/2014,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,Saudi Arabia
5680,1984,postgraduate,Married,"$35,684 ",1,0,22/04/2014,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,Spain
3726,1986,PhD,relationship,"$34,320 ",1,0,16/02/2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,Saudi Arabia
4548,1981,Graduation,Single,"$41,967 ",1,1,23/11/2013,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0,Canada
4599,1976,postgraduate,Married,"$49,681 ",0,2,11/4/2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,Canada
879,1976,postgraduate,Married,"$49,681 ",0,2,11/4/2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,Saudi Arabia
7409,1970,Graduation,relationship,"$53,187 ",1,0,26/10/2013,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,Spain
1964,1951,Graduation,relationship,"$86,610 ",0,0,9/5/2013,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,Spain
0,1985,Graduation,Married,"$70,951 ",0,0,5/4/2013,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,Saudi Arabia
4860,1970,Graduation,Single,"$24,206 ",1,0,3/8/2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,Spain
425,1985,Graduation,Married,"$55,357 ",2,0,19/02/2013,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,India
9500,1959,Graduation,Married,"$58,113 ",0,1,25/01/2013,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,0,1,Spain
3074,1984,PhD,Married,"$70,643 ",0,0,15/10/2012,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,1,0,Spain
5140,1985,PhD,Married,"$64,355 ",1,0,24/08/2012,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,Spain
2611,1959,postgraduate,relationship,"$82,576 ",0,0,8/1/2012,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,Saudi Arabia
916,1972,PhD,Single,"$41,644 ",1,1,5/9/2014,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,Spain
10413,1984,Graduation,Married,"$72,570 ",0,0,25/04/2014,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,Spain
3696,1965,Graduation,Divorced,"$30,630 ",1,1,27/01/2014,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,Spain
304,1981,postgraduate,Single,"$22,944 ",1,0,23/12/2013,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,Spain
5113,1971,PhD,Divorced,"$86,979 ",0,0,11/7/2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,1,0,Spain
4597,1970,PhD,relationship,"$82,072 ",0,0,7/2/2013,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,Saudi Arabia
675,1973,postgraduate,Divorced,"$52,034 ",1,1,17/05/2013,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,Spain
4483,1993,Graduation,Single,"$72,354 ",0,0,17/04/2013,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,Saudi Arabia
1502,1983,Graduation,relationship,"$28,427 ",1,0,21/03/2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,Spain
736,1983,Graduation,relationship,"$28,427 ",1,0,21/03/2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,India
4487,1969,postgraduate,Single,"$39,858 ",1,0,24/01/2013,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,1,0,Saudi Arabia
3412,1951,postgraduate,Married,"$67,381 ",0,1,15/01/2013,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,Spain
1744,1965,Basic,Single,"$23,529 ",0,1,1/7/2013,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,Spain
5837,1967,Graduation,Married,"$51,479 ",1,1,28/12/2012,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,Spain
3422,1975,Graduation,Married,"$76,068 ",0,1,29/11/2012,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,Germany
7462,1954,Graduation,Single,"$22,507 ",0,0,24/11/2012,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,Canada
10702,1984,Graduation,Single,"$52,413 ",1,0,11/3/2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,Spain
2115,1957,Graduation,relationship,"$50,116 ",1,1,20/06/2014,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,Germany
4138,1962,Graduation,Single,"$76,624 ",0,1,24/05/2014,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,Spain
11091,1953,Graduation,relationship,"$34,587 ",1,1,16/05/2014,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,Germany
7712,1946,PhD,Single,"$62,159 ",0,0,28/04/2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,United States
3535,1965,Graduation,Single,"$66,294 ",0,0,17/03/2014,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,Spain
5899,1950,PhD,relationship,"$5,648 ",1,1,13/03/2014,68,28,0,6,1,1,13,1,1,0,0,20,1,0,0,0,0,0,0,United States
8749,1984,Graduation,relationship,"$37,235 ",1,0,2/1/2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,Spain
10955,1964,Graduation,Widow,"$85,620 ",0,0,1/7/2014,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,1,0,Spain
9491,1984,Graduation,relationship,"$23,976 ",1,0,27/12/2013,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,Saudi Arabia
5286,1987,postgraduate,Single,"$41,020 ",0,0,28/10/2013,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,Canada
3409,1984,Graduation,Single,"$36,108 ",1,0,15/10/2013,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0,Saudi Arabia
2544,1951,postgraduate,Divorced,"$57,530 ",0,1,10/12/2013,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,India
2118,1964,postgraduate,Married,"$62,905 ",0,1,9/10/2013,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,Spain
9370,1945,PhD,Married,"$65,846 ",0,0,17/05/2013,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,Canada
4864,1977,Graduation,Married,"$34,380 ",1,0,5/2/2013,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,Canada
405,1964,Graduation,Divorced,"$41,638 ",0,1,13/02/2013,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,Spain
10513,1992,Graduation,relationship,"$63,207 ",0,0,20/01/2013,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,Spain
5138,1950,Graduation,relationship,"$28,320 ",0,1,14/01/2013,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,Spain
8387,1957,Graduation,Married,"$43,140 ",0,1,1/5/2013,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,Spain
378,1971,Graduation,Married,"$52,531 ",0,0,30/12/2012,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,Spain
5846,1977,Graduation,Divorced,"$40,246 ",1,0,19/12/2012,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,0,Germany
8870,1984,Graduation,relationship,"$35,196 ",1,0,13/11/2012,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,1,0,Spain
10340,1984,Graduation,relationship,"$35,196 ",1,0,13/11/2012,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,Spain
7290,1985,Graduation,Single,"$70,596 ",0,0,10/5/2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,Spain
8895,1985,Graduation,Single,"$70,596 ",0,0,10/5/2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,Spain
3635,1962,PhD,Single,"$52,597 ",0,1,5/7/2014,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,Saudi Arabia
11178,1972,postgraduate,Single,"$42,394 ",1,0,23/03/2014,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,0,Germany
